mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	2	2	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	0
2	2	4	4	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	1
2	2	6	6	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	50	D3	3	3
2	2	6	6	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	74	D5	5	2
3	3	8	8	2.0	0	0	4/4	2	1	1/2		1/2	1		1	55	G3	3	6
3	3	8	8	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	4
3	3	10	10	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-1	53	F3	3	7
3	3	10	10	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	74	D5	5	5
4	4	12	12	2.0	0	0	4/4	2	1	1/2		1/2	1		4	52	E3	3	11
4	4	12	12	2.0	0	0	4/4	1	1	1/2		1/2	1		4	76	E5	5	8
4	4	14	14	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		6	54	F#3	3	12
4	4	14	14	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		2	74	D5	5	9
4	4	15	15	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		0	72	C5	5	10
5	5	16	16	4.0	0	0	4/4	2	1	1		1	1		1	55	G3	3	14
5	5	16	16	4.0	0	0	4/4	1	1	1		1	1		5	71	B4	4	13
6	6	22	22	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	50	D3	3	16
6	6	22	22	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	15
7	7	24	24	2.0	0	0	4/4	2	1	1/2		1/2	1		1	55	G3	3	20
7	7	24	24	1.0	0	0	4/4	1	1	1/4		1/4	1		5	71	B4	4	17
7	7	25	25	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1		7	73	C#5	5	18
7	7	26	26	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		5	59	B3	3	21
7	7	26	26	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	74	D5	5	19
8	8	28	28	2.0	0	0	4/4	2	1	1/2		1/2	1		1	55	G3	3	24
8	8	28	28	2.0	0	0	4/4	1	1	1/2		1/2	1		4	76	E5	5	22
8	8	30	30	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	57	A3	3	25
8	8	30	30	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	76	E5	5	23
9	9	32	32	4.0	0	0	4/4	2	1	1		1	1		2	50	D3	3	27
9	9	32	32	4.0	0	0	4/4	1	1	1		1	1		2	74	D5	5	26
10	10	38	38	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		6	54	F#3	3	29
10	10	38	38	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	74	D5	5	28
11	11	40	40	2.0	0	0	4/4	2	1	1/2		1/2	1		1	55	G3	3	32
11	11	40	40	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	30
11	11	42	42	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	57	A3	3	33
11	11	42	42	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	74	D5	5	31
12	12	44	44	2.0	0	0	4/4	2	1	1/2		1/2	1		2	50	D3	3	38
12	12	44	44	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	34
12	12	46	46	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		0	72	C5	5	35
12	12	46	46	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	39
12	12	46	46	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		5	71	B4	4	36
12	12	47	47	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		0	72	C5	5	37
13	13	48	48	3.0	0	0	4/4	2	1	3/4		1/2	3/2		5	47	B2	2	43
13	13	48	48	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	40
13	13	50	50	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		0	72	C5	5	41
13	13	50	50	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	42
13	13	51	51	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	48	C3	3	44
