mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	2	2	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	1
1	1	2	2	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	60	C4	4	0
2	2	4	4	2.0	0	0	4/4	2	1	1/2		1/2	1		2	50	D3	3	4
2	2	4	4	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	2
2	2	6	6	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1	1	0	48	C3	3	5
2	2	6	6	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	3
3	3	8	8	2.0	0	0	4/4	2	1	1/2		1/2	1	-1	0	48	C3	3	8
3	3	8	8	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	6
3	3	10	10	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		5	47	B2	2	9
3	3	10	10	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	7
4	4	12	12	3.0	0	0	4/4	2	1	3/4		1/2	3/2		3	45	A2	2	11
4	4	12	12	4.0	0	0	4/4	1	1	1		1	1		0	72	C5	5	10
4	4	15	15	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		5	47	B2	2	12
5	5	16	16	4.0	0	0	4/4	2	1	1		1	1		0	48	C3	3	14
5	5	16	16	4.0	0	0	4/4	1	1	1		1	1		0	72	C5	5	13
6	6	22	22	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	16
6	6	22	22	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	76	E5	5	15
7	7	24	24	2.0	0	0	4/4	2	1	1/2		1/2	1		5	47	B2	2	19
7	7	24	24	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	17
7	7	26	26	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	20
7	7	26	26	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	18
8	8	28	28	2.0	0	0	4/4	2	1	1/2		1/2	1		2	50	D3	3	23
8	8	28	28	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	21
8	8	30	30	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	43	G2	2	24
8	8	30	30	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	22
9	9	32	32	4.0	0	0	4/4	2	1	1		1	1		0	48	C3	3	26
9	9	32	32	4.0	0	0	4/4	1	1	1		1	1		0	72	C5	5	25
10	10	38	38	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	28
10	10	38	38	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	27
11	11	40	40	1.0	0	0	4/4	2	1	1/4		1/4	1		0	60	C4	4	31
11	11	40	40	2.0	0	0	4/4	1	1	1/2		1/2	1		4	76	E5	5	29
11	11	41	41	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		5	59	B3	3	32
11	11	42	42	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		3	57	A3	3	33
11	11	42	42	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	76	E5	5	30
11	11	43	43	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		1	55	G3	3	34
12	12	44	44	1.0	0	0	4/4	2	1	1/4		1/4	1		6	54	F#3	3	37
12	12	44	44	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	35
12	12	45	45	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		-1	53	F3	3	38
12	12	46	46	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		4	52	E3	3	39
12	12	46	46	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	36
12	12	47	47	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		-3	51	Eb3	3	40
13	13	48	48	1.0	0	0	4/4	2	1	1/4		1/4	1		2	50	D3	3	43
13	13	48	48	2.0	0	0	4/4	1	1	1/2		1/2	1		5	71	B4	4	41
13	13	49	49	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		7	49	C#3	3	44
13	13	50	50	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	50	D3	3	45
13	13	50	50	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	42
14	14	52	52	4.0	0	0	4/4	2	1	1		1	1		1	43	G2	2	47
14	14	52	52	4.0	0	0	4/4	1	1	1		1	1		1	67	G4	4	46
15	15	58	58	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55	G3	3	49
15	15	58	58	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	48
16	16	60	60	2.0	0	0	4/4	2	1	1/2		1/2	1		-3	51	Eb3	3	52
16	16	60	60	2.0	0	0	4/4	1	1	1/2		1/2	1		0	72	C5	5	50
16	16	62	62	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	50	D3	3	53
16	16	62	62	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	51
17	17	64	64	2.0	0	0	4/4	2	1	1/2		1/2	1		-3	51	Eb3	3	56
17	17	64	64	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	54
17	17	66	66	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		2	50	D3	3	57
17	17	66	66	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	55
17	17	67	67	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	48	C3	3	58
18	18	68	68	4.0	0	0	4/4	2	1	1		1	1		5	47	B2	2	60
18	18	68	68	4.0	0	0	4/4	1	1	1		1	1		1	67	G4	4	59
19	19	74	74	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	43	G2	2	62
19	19	74	74	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	61
20	20	76	76	0.0	0	0	4/4	1	1	0	grace4	1/4	1		-1	65	F4	4	63
20	20	76	76	2.0	0	0	4/4	2	1	1/2		1/2	1		0	48	C3	3	67
20	20	76	76	2.0	0	0	4/4	1	1	1/2		1/2	1		4	64	E4	4	64
20	20	78	78	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		-1	65	F4	4	65
20	20	78	78	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	68
20	20	78	78	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	66
21	21	80	80	2.0	0	0	4/4	2	1	1/2		1/2	1		-1	53	F3	3	71
21	21	80	80	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	69
21	21	82	82	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	72
21	21	82	82	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	70
22	22	84	84	4.0	0	0	4/4	2	1	1		1	1		2	50	D3	3	74
22	22	84	84	4.0	0	0	4/4	1	1	1		1	1		-1	65	F4	4	73
23	23	88	88	4.0	0	0	4/4	2	1	1		1	1		4	52	E3	3	76
23	23	88	88	4.0	0	0	4/4	1	1	1		1	1		4	64	E4	4	75
24	24	94	94	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	45	A2	2	78
24	24	94	94	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	77
25	25	96	96	2.0	0	0	4/4	2	1	1/2		1/2	1		2	50	D3	3	81
25	25	96	96	2.0	0	0	4/4	1	1	1/2		1/2	1		-1	65	F4	4	79
25	25	98	98	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		3	45	A2	2	82
25	25	98	98	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	64	E4	4	80
25	25	99	99	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		1	43	G2	2	83
26	26	100	100	2.0	0	0	4/4	2	1	1/2		1/2	1		6	42	F#2	2	86
26	26	100	100	2.0	0	0	4/4	1	1	1/2		1/2	1		2	62	D4	4	84
26	26	102	102	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		8	44	G#2	2	87
26	26	102	102	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	62	D4	4	85
27	27	104	104	1.0	0	0	4/4	2	1	1/4		1/4	1		3	45	A2	2	89
27	27	104	104	4.0	0	0	4/4	1	1	1		1	1		0	60	C4	4	88
27	27	105	105	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		-1	41	F2	2	90
27	27	106	106	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		0	36	C2	2	91
