mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
11	11	42	42	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	34
12	12	44	44	1.0	0	0	4/4	2	1	1/4		1/4	1		-1	53	F3	3	40
12	12	44	44	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	38
12	12	45	45	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	41
12	12	46	46	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		2	50	D3	3	42
12	12	46	46	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	39
12	12	47	47	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	48	C3	3	43
13	13	48	48	4.0	0	0	4/4	2	1	1		1	1		5	47	B2	2	45
13	13	48	48	4.0	0	0	4/4	1	1	1		1	1		1	67	G4	4	44
14	14	54	54	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-2	46	Bb2	2	47
14	14	54	54	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	46
15	15	56	56	2.0	0	0	4/4	2	1	1/2		1/2	1		3	45	A2	2	51
15	15	56	56	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	48
15	15	58	58	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		5	71	B4	4	49
15	15	58	58	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	57	A3	3	52
15	15	58	58	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	50
16	16	60	60	2.0	0	0	4/4	2	1	1/2		1/2	1		-1	53	F3	3	55
16	16	60	60	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	53
16	16	62	62	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55	G3	3	56
16	16	62	62	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	74	D5	5	54
17	17	64	64	4.0	0	0	4/4	2	1	1		1	1		0	48	C3	3	58
17	17	64	64	4.0	0	0	4/4	1	1	1		1	1		0	72	C5	5	57
18	18	70	70	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	57	A3	3	60
18	18	70	70	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	59
19	19	72	72	2.0	0	0	4/4	2	1	1/2		1/2	1		-2	58	Bb3	3	63
19	19	72	72	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	61
19	19	74	74	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		6	54	F#3	3	64
19	19	74	74	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	62
20	20	76	76	2.0	0	0	4/4	2	1	1/2		1/2	1		1	55	G3	3	67
20	20	76	76	2.0	0	0	4/4	1	1	1/2		1/2	1		-2	70	Bb4	4	65
20	20	78	78	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	50	D3	3	68
20	20	78	78	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	66
21	21	80	80	4.0	0	0	4/4	2	1	1		1	1		7	49	C#3	3	70
21	21	80	80	4.0	0	0	4/4	1	1	1		1	1		-2	70	Bb4	4	69
22	22	86	86	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		2	50	D3	3	72
22	22	86	86	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	71
22	22	87	87	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	48	C3	3	73
23	23	88	88	2.0	0	0	4/4	2	1	1/2		1/2	1		-2	46	Bb2	2	76
23	23	88	88	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	74
23	23	90	90	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		3	45	A2	2	77
23	23	90	90	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		-1	65	F4	4	75
23	23	91	91	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		-2	46	Bb2	2	78
24	24	92	92	3.0	0	0	4/4	2	1	3/4		1/2	3/2		0	48	C3	3	81
24	24	92	92	2.0	0	0	4/4	1	1	1/2		1/2	1		-1	65	F4	4	79
24	24	94	94	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	64	E4	4	80
24	24	95	95	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		-2	46	Bb2	2	82
25	25	96	96	1.0	0	0	4/4	2	1	1/4		1/4	1		3	45	A2	2	84
25	25	96	96	4.0	0	0	4/4	1	1	1		1	1		-1	65	F4	4	83
25	25	97	97	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		-2	46	Bb2	2	85
25	25	98	98	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-1	41	F2	2	86
