mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	0
1	1	1	1	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		2	38	D2	2	2
1	1	2	2	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		-1	41	F2	2	3
1	1	2	2	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	1
1	1	3	3	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		2	38	D2	2	4
2	2	4	4	3.0	0	0	4/4	2	1	3/4		1/2	3/2		-2	46	Bb2	2	7
2	2	4	4	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	5
2	2	6	6	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		-1	65	F4	4	6
2	2	7	7	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	8
3	3	8	8	1.0	0	0	4/4	2	1	1/4		1/4	1		1	43	G2	2	10
3	3	8	8	4.0	0	0	4/4	1	1	1		1	1		4	64	E4	4	9
3	3	9	9	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		4	40	E2	2	11
3	3	10	10	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	45	A2	2	12
4	4	12	12	4.0	0	0	4/4	2	1	1		1	1		2	38	D2	2	14
4	4	12	12	4.0	0	0	4/4	1	1	1		1	1		2	62	D4	4	13
5	5	16	16	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	15
5	5	17	17	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	17
5	5	18	18	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		-1	53	F3	3	18
5	5	18	18	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	16
5	5	19	19	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	19
6	6	20	20	2.0	0	0	4/4	2	1	1/2		1/2	1	1	1	55	G3	3	22
6	6	20	20	2.0	0	0	4/4	1	1	1/2		1/2	1		5	71	B4	4	20
6	6	22	22	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1	-1	1	55	G3	3	23
6	6	22	22	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		7	73	C#5	5	21
6	6	45/2	45/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	24
6	6	23	23	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		3	57	A3	3	25
6	6	47/2	47/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	26
7	7	24	24	1.0	0	0	4/4	2	1	1/4		1/4	1		-1	53	F3	3	28
7	7	24	24	4.0	0	0	4/4	1	1	1		1	1		2	74	D5	5	27
7	7	25	25	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	29
7	7	26	26	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-2	58	Bb3	3	30
8	8	28	28	4.0	0	0	4/4	2	1	1		1	1		3	57	A3	3	32
8	8	28	28	4.0	0	0	4/4	1	1	1		1	1		7	73	C#5	5	31
9	9	32	32	2.0	0	0	4/4	2	1	1/2		1/2	1	1	2	62	D4	4	36
9	9	32	32	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	33
9	9	34	34	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		4	76	E5	5	34
9	9	34	34	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1	-1	2	62	D4	4	37
9	9	34	34	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		-1	77	F5	5	35
9	9	69/2	69/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	38
9	9	35	35	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-2	58	Bb3	3	39
9	9	71/2	71/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	40
10	10	36	36	1.0	0	0	4/4	2	1	1/4		1/4	1		1	55	G3	3	43
10	10	36	36	2.0	0	0	4/4	1	1	1/2		1/2	1		4	76	E5	5	41
10	10	37	37	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	44
10	10	38	38	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	57	A3	3	45
10	10	38	38	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	76	E5	5	42
11	11	40	40	4.0	0	0	4/4	2	1	1		1	1		2	50	D3	3	47
11	11	40	40	4.0	0	0	4/4	1	1	1		1	1		2	74	D5	5	46
12	12	44	44	2.0	0	0	4/4	2	1	1/2		1/2	1		7	49	C#3	3	50
12	12	44	44	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	48
12	12	46	46	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	51
12	12	46	46	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	49
13	13	48	48	1.0	0	0	4/4	2	1	1/4		1/4	1		-2	46	Bb2	2	54
13	13	48	48	2.0	0	0	4/4	1	1	1/2		1/2	1		-2	70	Bb4	4	52
13	13	49	49	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		1	43	G2	2	55
13	13	50	50	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		2	50	D3	3	56
13	13	50	50	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	53
13	13	51	51	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	48	C3	3	57
14	14	52	52	1.0	0	0	4/4	2	1	1/4		1/4	1		5	47	B2	2	60
14	14	52	52	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	58
14	14	53	53	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		-1	53	F3	3	61
14	14	54	54	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		4	52	E3	3	62
14	14	54	54	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	59
14	14	55	55	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		-2	46	Bb2	2	63
15	15	56	56	4.0	0	0	4/4	2	1	1		1	1		3	45	A2	2	65
15	15	56	56	4.0	0	0	4/4	1	1	1		1	1		-1	65	F4	4	64
16	16	60	60	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	66
16	16	61	61	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	68
16	16	62	62	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		-1	53	F3	3	69
16	16	62	62	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	67
16	16	63	63	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	70
17	17	64	64	2.0	0	0	4/4	2	1	1/2		1/2	1	1	1	55	G3	3	73
17	17	64	64	2.0	0	0	4/4	1	1	1/2		1/2	1		5	71	B4	4	71
17	17	66	66	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1	-1	1	55	G3	3	74
17	17	66	66	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		7	73	C#5	5	72
17	17	133/2	133/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	75
17	17	67	67	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		1	55	G3	3	76
17	17	135/2	135/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	77
18	18	68	68	0.5	0	0	4/4	2	1	1/8		1/8	1		-1	53	F3	3	80
18	18	68	68	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	78
18	18	137/2	137/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	81
18	18	69	69	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-1	53	F3	3	82
18	18	139/2	139/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	83
18	18	70	70	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		3	57	A3	3	84
18	18	70	70	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	79
18	18	71	71	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	48	C3	3	85
19	19	72	72	1.0	0	0	4/4	2	1	1/4		1/4	1		2	50	D3	3	87
19	19	72	72	4.0	0	0	4/4	1	1	1		1	1		5	71	B4	4	86
19	19	73	73	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		9	51	D#3	3	88
19	19	74	74	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	89
20	20	76	76	4.0	0	0	4/4	2	1	1		1	1		3	45	A2	2	91
20	20	76	76	4.0	0	0	4/4	1	1	1		1	1		3	69	A4	4	90
21	21	80	80	2.0	0	0	4/4	1	1	1/2		1/2	1		-1	65	F4	4	92
21	21	81	81	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	95
21	21	82	82	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		1	67	G4	4	93
21	21	82	82	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		-1	53	F3	3	96
21	21	82	82	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	94
21	21	83	83	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	48	C3	3	97
22	22	84	84	1.0	0	0	4/4	2	1	1/4		1/4	1		5	47	B2	2	100
22	22	84	84	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	98
22	22	85	85	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		7	49	C#3	3	101
22	22	86	86	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		2	50	D3	3	102
22	22	86	86	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		-1	65	F4	4	99
22	22	87	87	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		-2	46	Bb2	2	103
23	23	88	88	1.0	0	0	4/4	2	1	1/4		1/4	1		1	43	G2	2	105
23	23	88	88	4.0	0	0	4/4	1	1	1		1	1		4	64	E4	4	104
23	23	89	89	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		4	40	E2	2	106
23	23	90	90	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	45	A2	2	107
24	24	92	92	4.0	0	0	4/4	2	1	1		1	1		2	38	D2	2	109
24	24	92	92	4.0	0	0	4/4	1	1	1		1	1		2	62	D4	4	108
