mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
7	7	26	26	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		5	59	B3	3	22
7	7	26	26	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	74	D5	5	20
8	8	28	28	2.0	0	0	4/4	2	1	1/2		1/2	1		8	56	G#3	3	25
8	8	28	28	2.0	0	0	4/4	1	1	1/2		1/2	1		4	76	E5	5	23
8	8	30	30	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	57	A3	3	26
8	8	30	30	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	76	E5	5	24
9	9	32	32	4.0	0	0	4/4	2	1	1		1	1		2	50	D3	3	28
9	9	32	32	4.0	0	0	4/4	1	1	1		1	1		2	74	D5	5	27
10	10	38	38	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		5	59	B3	3	30
10	10	38	38	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	74	D5	5	29
11	11	40	40	2.0	0	0	4/4	2	1	1/2		1/2	1		3	57	A3	3	33
11	11	40	40	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	31
11	11	42	42	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55	G3	3	34
11	11	42	42	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	74	D5	5	32
12	12	44	44	2.0	0	0	4/4	2	1	1/2		1/2	1		6	54	F#3	3	39
12	12	44	44	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	35
12	12	46	46	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		0	72	C5	5	36
12	12	46	46	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55	G3	3	40
12	12	46	46	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		5	71	B4	4	37
12	12	47	47	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		0	72	C5	5	38
13	13	48	48	2.0	0	0	4/4	2	1	1/2		1/2	1		6	54	F#3	3	44
13	13	48	48	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	41
13	13	50	50	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		0	72	C5	5	42
13	13	50	50	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55	G3	3	45
13	13	50	50	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	43
14	14	52	52	4.0	0	0	4/4	2	1	1		1	1		2	50	D3	3	47
14	14	52	52	4.0	0	0	4/4	1	1	1		1	1		3	69	A4	4	46
15	15	58	58	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-1	53	F3	3	49
15	15	58	58	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	74	D5	5	48
16	16	60	60	2.0	0	0	4/4	2	1	1/2		1/2	1		4	52	E3	3	52
16	16	60	60	2.0	0	0	4/4	1	1	1/2		1/2	1		0	72	C5	5	50
16	16	62	62	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	50	D3	3	53
16	16	62	62	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	51
17	17	64	64	2.0	0	0	4/4	2	1	1/2		1/2	1		7	49	C#3	3	56
17	17	64	64	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	54
17	17	66	66	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	57
17	17	66	66	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	55
18	18	68	68	2.0	0	0	4/4	2	1	1/2		1/2	1		5	47	B2	2	62
18	18	68	68	1.0	0	0	4/4	1	1	1/4		1/4	1		1	67	G4	4	58
18	18	69	69	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1		3	69	A4	4	59
18	18	70	70	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	63
18	18	70	70	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		5	71	B4	4	60
18	18	71	71	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		0	72	C5	5	61
19	19	72	72	4.0	0	0	4/4	2	1	1		1	1		2	50	D3	3	65
19	19	72	72	4.0	0	0	4/4	1	1	1		1	1		2	74	D5	5	64
20	20	78	78	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	43	G2	2	67
20	20	78	78	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	66
21	21	80	80	2.0	0	0	4/4	2	1	1/2		1/2	1		3	45	A2	2	70
21	21	80	80	2.0	0	0	4/4	1	1	1/2		1/2	1		0	72	C5	5	68
21	21	82	82	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		5	47	B2	2	71
21	21	82	82	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	69
22	22	84	84	2.0	0	0	4/4	2	1	1/2		1/2	1		0	48	C3	3	74
22	22	84	84	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	72
22	22	86	86	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	50	D3	3	75
22	22	86	86	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	73
23	23	88	88	4.0	0	0	4/4	2	1	1		1	1		1	43	G2	2	77
23	23	88	88	4.0	0	0	4/4	1	1	1		1	1		1	67	G4	4	76
