mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	2	2	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	50	D3	3	1
1	1	2	2	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		-1	65	F4	4	0
2	2	4	4	2.0	0	0	4/4	2	1	1/2		1/2	1		4	52	E3	3	5
2	2	4	4	2.0	0	0	4/4	1	1	1/2		1/2	1		0	72	C5	5	2
2	2	6	6	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		-2	70	Bb4	4	3
2	2	6	6	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1	1	-1	53	F3	3	6
2	2	6	6	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	4
3	3	8	8	1.0	0	0	4/4	2	1	1/4		1/4	1	-1	-1	53	F3	3	9
3	3	8	8	2.0	0	0	4/4	1	1	1/2		1/2	1		-1	65	F4	4	7
3	3	9	9	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		4	52	E3	3	10
3	3	19/2	19/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	11
3	3	10	10	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		4	52	E3	3	12
3	3	10	10	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	8
3	3	11	11	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	48	C3	3	13
4	4	12	12	1.0	0	0	4/4	2	1	1/4		1/4	1		-1	53	F3	3	16
4	4	12	12	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	14
4	4	13	13	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	17
4	4	14	14	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55	G3	3	18
4	4	14	14	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	74	D5	5	15
5	5	16	16	4.0	0	0	4/4	2	1	1		1	1		0	48	C3	3	20
5	5	16	16	4.0	0	0	4/4	1	1	1		1	1		0	72	C5	5	19
6	6	22	22	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	57	A3	3	22
6	6	22	22	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	21
7	7	24	24	1.0	0	0	4/4	2	1	1/4		1/4	1		-2	58	Bb3	3	25
7	7	24	24	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	23
7	7	25	25	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		3	57	A3	3	26
7	7	26	26	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		1	55	G3	3	27
7	7	26	26	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	76	E5	5	24
7	7	27	27	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		3	57	A3	3	28
7	7	55/2	55/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	29
8	8	28	28	1.5	0	0	4/4	2	1	3/8		1/4	3/2		-1	53	F3	3	32
8	8	28	28	2.0	0	0	4/4	1	1	1/2		1/2	1		-1	77	F5	5	30
8	8	59/2	59/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		0	48	C3	3	33
8	8	30	30	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		0	60	C4	4	34
8	8	30	30	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	76	E5	5	31
8	8	31	31	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	35
9	9	32	32	1.5	0	0	4/4	2	1	3/8		1/4	3/2		-1	53	F3	3	38
9	9	32	32	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	36
9	9	67/2	67/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	39
9	9	34	34	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		1	55	G3	3	40
9	9	34	34	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	74	D5	5	37
9	9	35	35	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		1	43	G2	2	41
10	10	36	36	4.0	0	0	4/4	2	1	1		1	1		0	48	C3	3	43
10	10	36	36	4.0	0	0	4/4	1	1	1		1	1		0	72	C5	5	42
11	11	42	42	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		2	50	D3	3	45
11	11	42	42	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	44
11	11	43	43	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	48	C3	3	46
12	12	44	44	2.0	0	0	4/4	2	1	1/2		1/2	1		-2	46	Bb2	2	49
