mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
10	10	38	38	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	30
11	11	40	40	2.0	0	0	4/4	2	1	1/2		1/2	1		9	51	D#3	3	35
11	11	40	40	2.0	0	0	4/4	1	1	1/2		1/2	1		5	71	B4	4	32
11	11	42	42	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		3	69	A4	4	33
11	11	42	42	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	36
11	11	42	42	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	34
12	12	44	44	2.0	0	0	4/4	2	1	1/2		1/2	1		-3	51	Eb3	3	39
12	12	44	44	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	37
12	12	46	46	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	50	D3	3	40
12	12	46	46	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	38
13	13	48	48	1.0	0	0	4/4	2	1	1/4		1/4	1		3	45	A2	2	42
13	13	48	48	4.0	0	0	4/4	1	1	1		1	1		0	72	C5	5	41
13	13	49	49	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		1	43	G2	2	43
13	13	50	50	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		3	45	A2	2	44
13	13	51	51	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		-1	41	F2	2	45
14	14	52	52	4.0	0	0	4/4	2	1	1		1	1		0	48	C3	3	47
14	14	52	52	4.0	0	0	4/4	1	1	1		1	1		0	72	C5	5	46
15	15	58	58	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		5	47	B2	2	49
15	15	58	58	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	48
16	16	60	60	4.0	0	0	4/4	2	1	1		1	1		0	48	C3	3	52
16	16	60	60	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	50
16	16	62	62	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	51
17	17	64	64	2.0	0	0	4/4	2	1	1/2		1/2	1		7	49	C#3	3	56
17	17	64	64	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	53
17	17	66	66	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		1	67	G4	4	54
17	17	66	66	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	50	D3	3	57
17	17	66	66	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		-1	65	F4	4	55
18	18	68	68	4.0	0	0	4/4	2	1	1		1	1		2	50	D3	3	59
18	18	68	68	4.0	0	0	4/4	1	1	1		1	1		4	64	E4	4	58
19	19	74	74	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		0	48	C3	3	61
19	19	74	74	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	60
19	19	75	75	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	62
20	20	76	76	2.0	0	0	4/4	2	1	1/2		1/2	1		4	52	E3	3	66
20	20	76	76	2.0	0	0	4/4	1	1	1/2		1/2	1		5	71	B4	4	63
20	20	78	78	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		0	72	C5	5	64
20	20	78	78	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		5	47	B2	2	67
20	20	78	78	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	74	D5	5	65
21	21	80	80	2.0	0	0	4/4	2	1	1/2		1/2	1		0	48	C3	3	70
21	21	80	80	2.0	0	0	4/4	1	1	1/2		1/2	1		0	72	C5	5	68
21	21	82	82	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	43	G2	2	71
21	21	82	82	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	69
22	22	84	84	4.0	0	0	4/4	2	1	1		1	1		2	50	D3	3	73
22	22	84	84	4.0	0	0	4/4	1	1	1		1	1		3	69	A4	4	72
23	23	88	88	4.0	0	0	4/4	2	1	1		1	1		9	51	D#3	3	75
23	23	88	88	4.0	0	0	4/4	1	1	1		1	1		5	71	B4	4	74
24	24	94	94	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	77
24	24	94	94	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	64	E4	4	76
25	25	96	96	2.0	0	0	4/4	2	1	1/2		1/2	1		5	47	B2	2	80
25	25	96	96	2.0	0	0	4/4	1	1	1/2		1/2	1		-1	65	F4	4	78
25	25	98	98	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	81
25	25	98	98	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	64	E4	4	79
26	26	100	100	1.0	0	0	4/4	2	1	1/4		1/4	1		-1	53	F3	3	84
26	26	100	100	2.0	0	0	4/4	1	1	1/2		1/2	1		2	62	D4	4	82
26	26	101	101	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	85
26	26	102	102	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		5	47	B2	2	86
26	26	102	102	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	83
26	26	103	103	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		1	43	G2	2	87
27	27	104	104	0.0	0	0	4/4	1	1	0	grace4	1/4	1		-1	65	F4	4	88
27	27	104	104	3.0	0	0	4/4	2	1	3/4		1/2	3/2		0	48	C3	3	90
27	27	104	104	4.0	0	0	4/4	1	1	1		1	1	1	4	64	E4	4	89
27	27	107	107	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	91
28	28	108	108	4.0	0	0	4/4	2	1	1		1	1		4	52	E3	3	93
28	28	108	108	4.0	0	0	4/4	1	1	1		1	1	-1	4	64	E4	4	92
