mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
12	12	44	44	2.0	0	0	4/4	2	1	1/2		1/2	1		7	49	C#3	3	39
12	12	44	44	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	37
12	12	46	46	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		2	50	D3	3	40
12	12	46	46	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	38
12	12	47	47	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	48	C3	3	41
13	13	48	48	4.0	0	0	4/4	2	1	1		1	1		5	47	B2	2	43
13	13	48	48	4.0	0	0	4/4	1	1	1		1	1		1	67	G4	4	42
14	14	54	54	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	45
14	14	54	54	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	44
15	15	56	56	2.0	0	0	4/4	2	1	1/2		1/2	1		-1	53	F3	3	49
15	15	56	56	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	46
15	15	58	58	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		5	71	B4	4	47
15	15	58	58	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-3	51	Eb3	3	50
15	15	58	58	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	48
16	16	60	60	2.0	0	0	4/4	2	1	1/2		1/2	1		2	50	D3	3	53
16	16	60	60	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	51
16	16	62	62	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55	G3	3	54
16	16	62	62	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	74	D5	5	52
17	17	64	64	4.0	0	0	4/4	2	1	1		1	1		0	48	C3	3	56
17	17	64	64	4.0	0	0	4/4	1	1	1		1	1		0	72	C5	5	55
18	18	70	70	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	58
18	18	70	70	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	57
19	19	72	72	2.0	0	0	4/4	2	1	1/2		1/2	1		-1	53	F3	3	61
19	19	72	72	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	59
19	19	74	74	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-3	51	Eb3	3	62
19	19	74	74	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	60
20	20	76	76	2.0	0	0	4/4	2	1	1/2		1/2	1		2	50	D3	3	65
20	20	76	76	2.0	0	0	4/4	1	1	1/2		1/2	1		-2	70	Bb4	4	63
20	20	78	78	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	50	D3	3	66
20	20	78	78	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	64
21	21	80	80	4.0	0	0	4/4	2	1	1		1	1		1	43	G2	2	68
21	21	80	80	4.0	0	0	4/4	1	1	1		1	1		-2	70	Bb4	4	67
22	22	86	86	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-1	41	F2	2	70
22	22	86	86	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	69
23	23	88	88	2.0	0	0	4/4	2	1	1/2		1/2	1		1	43	G2	2	73
23	23	88	88	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	71
23	23	90	90	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	45	A2	2	74
23	23	90	90	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		-1	65	F4	4	72
24	24	92	92	2.0	0	0	4/4	2	1	1/2		1/2	1		-2	46	Bb2	2	77
24	24	92	92	2.0	0	0	4/4	1	1	1/2		1/2	1		-1	65	F4	4	75
24	24	94	94	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	78
24	24	94	94	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	64	E4	4	76
25	25	96	96	4.0	0	0	4/4	2	1	1		1	1		-1	41	F2	2	80
25	25	96	96	4.0	0	0	4/4	1	1	1		1	1		-1	65	F4	4	79
