mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
14	14	54	54	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	47
15	15	56	56	4.0	0	0	4/4	2	1	1		1	1		-1	41	F2	2	51
15	15	56	56	4.0	0	0	4/4	1	1	1		1	1		-1	65	F4	4	50
16	16	60	60	2.0	0	0	4/4	2	1	1/2		1/2	1		2	50	D3	3	54
16	16	60	60	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	52
16	16	62	62	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		7	49	C#3	3	55
16	16	62	62	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	53
17	17	64	64	2.0	0	0	4/4	2	1	1/2		1/2	1		2	50	D3	3	58
17	17	64	64	2.0	0	0	4/4	1	1	1/2		1/2	1		5	71	B4	4	56
17	17	66	66	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	59
17	17	66	66	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		7	73	C#5	5	57
18	18	68	68	2.0	0	0	4/4	2	1	1/2		1/2	1		-1	53	F3	3	62
18	18	68	68	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	60
18	18	70	70	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		4	52	E3	3	63
18	18	70	70	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	61
18	18	71	71	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		9	51	D#3	3	64
19	19	72	72	2.0	0	0	4/4	2	1	1/2		1/2	1		4	52	E3	3	66
19	19	72	72	4.0	0	0	4/4	1	1	1		1	1		5	71	B4	4	65
19	19	74	74	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	40	E2	2	67
20	20	76	76	4.0	0	0	4/4	2	1	1		1	1		3	45	A2	2	69
20	20	76	76	4.0	0	0	4/4	1	1	1		1	1		3	69	A4	4	68
21	21	80	80	3.0	0	0	4/4	2	1	3/4		1/2	3/2		2	50	D3	3	73
21	21	80	80	2.0	0	0	4/4	1	1	1/2		1/2	1		-1	65	F4	4	70
21	21	82	82	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		1	67	G4	4	71
21	21	82	82	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	72
21	21	83	83	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	48	C3	3	74
22	22	84	84	1.0	0	0	4/4	2	1	1/4		1/4	1		-2	46	Bb2	2	77
22	22	84	84	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	75
22	22	85	85	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	78
22	22	86	86	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		-2	46	Bb2	2	79
22	22	86	86	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		-1	65	F4	4	76
22	22	87	87	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	80
23	23	88	88	1.0	0	0	4/4	2	1	1/4		1/4	1		1	43	G2	2	82
23	23	88	88	4.0	0	0	4/4	1	1	1		1	1		4	64	E4	4	81
23	23	89	89	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		4	40	E2	2	83
23	23	90	90	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	45	A2	2	84
24	24	92	92	4.0	0	0	4/4	2	1	1		1	1		2	38	D2	2	86
24	24	92	92	4.0	0	0	4/4	1	1	1		1	1		2	62	D4	4	85
