mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	2	2	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55	G3	3	2
1	1	2	2	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		2	62	D4	4	0
1	1	3	3	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		4	64	E4	4	1
2	2	4	4	2.0	0	0	4/4	2	1	1/2		1/2	1		6	54	F#3	3	5
2	2	4	4	2.0	0	0	4/4	1	1	1/2		1/2	1		6	66	F#4	4	3
2	2	6	6	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		4	52	E3	3	6
2	2	6	6	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	4
2	2	7	7	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	7
3	3	8	8	1.0	0	0	4/4	2	1	1/4		1/4	1		7	49	C#3	3	10
3	3	8	8	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	8
3	3	9	9	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		1	55	G3	3	11
3	3	10	10	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		6	54	F#3	3	12
3	3	10	10	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	9
3	3	11	11	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	48	C3	3	13
4	4	12	12	1.0	0	0	4/4	2	1	1/4		1/4	1		5	47	B2	2	16
4	4	12	12	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	14
4	4	13	13	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		7	49	C#3	3	17
4	4	14	14	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1	1	2	50	D3	3	18
4	4	14	14	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		6	66	F#4	4	15
5	5	16	16	4.0	0	0	4/4	2	1	1		1	1	-1	2	50	D3	3	20
5	5	16	16	4.0	0	0	4/4	1	1	1		1	1		4	64	E4	4	19
6	6	22	22	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		0	48	C3	3	22
6	6	22	22	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	21
6	6	23	23	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		7	49	C#3	3	23
7	7	24	24	1.0	0	0	4/4	2	1	1/4		1/4	1		2	50	D3	3	26
7	7	24	24	2.0	0	0	4/4	1	1	1/2		1/2	1		5	71	B4	4	24
7	7	25	25	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		9	51	D#3	3	27
7	7	26	26	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		4	52	E3	3	28
7	7	26	26	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		7	73	C#5	5	25
7	7	27	27	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		11	53	E#3	3	29
8	8	28	28	1.0	0	0	4/4	2	1	1/4		1/4	1		6	54	F#3	3	32
8	8	28	28	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	30
8	8	29	29	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		8	56	G#3	3	33
8	8	30	30	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1	1	3	57	A3	3	34
8	8	30	30	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		7	73	C#5	5	31
9	9	32	32	2.0	0	0	4/4	2	1	1/2		1/2	1	-1	3	57	A3	3	36
9	9	32	32	4.0	0	0	4/4	1	1	1		1	1		5	71	B4	4	35
9	9	34	34	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		1	55	G3	3	37
9	9	35	35	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	38
10	10	36	36	1.0	0	0	4/4	2	1	1/4		1/4	1		7	49	C#3	3	40
10	10	36	36	4.0	0	0	4/4	1	1	1		1	1		3	69	A4	4	39
10	10	37	37	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	41
11	11	42	42	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		3	57	A3	3	43
11	11	42	42	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	42
11	11	43	43	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		1	55	G3	3	44
12	12	44	44	1.0	0	0	4/4	2	1	1/4		1/4	1		6	54	F#3	3	47
12	12	44	44	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	45
12	12	45	45	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		-1	53	F3	3	48
12	12	46	46	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		4	52	E3	3	49
12	12	46	46	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	46
12	12	47	47	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		-3	51	Eb3	3	50
13	13	48	48	1.0	0	0	4/4	2	1	1/4		1/4	1		2	50	D3	3	53
13	13	48	48	2.0	0	0	4/4	1	1	1/2		1/2	1		5	71	B4	4	51
13	13	49	49	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		2	62	D4	4	54
13	13	50	50	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		7	61	C#4	4	55
13	13	50	50	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	52
13	13	51	51	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	60	C4	4	56
14	14	52	52	1.0	0	0	4/4	2	1	1/4		1/4	1		5	59	B3	3	59
14	14	52	52	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	57
14	14	53	53	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		-2	58	Bb3	3	60
14	14	54	54	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		3	57	A3	3	61
14	14	54	54	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		6	66	F#4	4	58
14	14	55	55	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		8	56	G#3	3	62
15	15	56	56	4.0	0	0	4/4	2	1	1		1	1		3	57	A3	3	64
15	15	56	56	4.0	0	0	4/4	1	1	1		1	1		4	64	E4	4	63
16	16	62	62	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1	1	2	50	D3	3	66
16	16	62	62	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	65
17	17	64	64	2.0	0	0	4/4	2	1	1/2		1/2	1	-1	2	50	D3	3	70
17	17	64	64	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	67
17	17	66	66	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		1	67	G4	4	68
17	17	66	66	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1	1	2	50	D3	3	71
17	17	66	66	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		6	66	F#4	4	69
18	18	68	68	1.0	0	0	4/4	2	1	1/4		1/4	1	-1	2	50	D3	3	74
18	18	68	68	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	72
18	18	69	69	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		4	52	E3	3	75
18	18	139/2	139/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	76
18	18	70	70	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		7	49	C#3	3	77
18	18	70	70	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	73
18	18	71	71	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	78
19	19	72	72	0.0	0	0	4/4	1	1	0	grace4	1/4	1		1	67	G4	4	79
19	19	72	72	1.0	0	0	4/4	2	1	1/4		1/4	1		2	50	D3	3	82
19	19	72	72	2.0	0	0	4/4	1	1	1/2		1/2	1		6	66	F#4	4	80
19	19	73	73	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		6	42	F#2	2	83
19	19	74	74	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		1	43	G2	2	84
19	19	74	74	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	64	E4	4	81
19	19	75	75	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	85
