mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	2	2	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	1
1	1	2	2	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	60	C4	4	0
2	2	4	4	2.0	0	0	4/4	2	1	1/2		1/2	1		2	50	D3	3	4
2	2	4	4	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	2
2	2	6	6	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	5
2	2	6	6	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	3
3	3	8	8	4.0	0	0	4/4	2	1	1		1	1		-1	53	F3	3	8
3	3	8	8	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	6
3	3	10	10	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	7
4	4	12	12	2.0	0	0	4/4	2	1	1/2		1/2	1		4	52	E3	3	10
4	4	12	12	4.0	0	0	4/4	1	1	1		1	1		0	72	C5	5	9
4	4	14	14	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-1	53	F3	3	11
5	5	16	16	4.0	0	0	4/4	2	1	1		1	1		0	48	C3	3	13
5	5	16	16	4.0	0	0	4/4	1	1	1		1	1		0	72	C5	5	12
6	6	22	22	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55	G3	3	15
6	6	22	22	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	76	E5	5	14
7	7	24	24	2.0	0	0	4/4	2	1	1/2		1/2	1		-1	53	F3	3	18
7	7	24	24	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	16
7	7	26	26	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	19
7	7	26	26	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	17
8	8	28	28	1.0	0	0	4/4	2	1	1/4		1/4	1		-1	53	F3	3	22
8	8	28	28	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	20
8	8	29	29	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	23
8	8	30	30	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	50	D3	3	24
8	8	30	30	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	21
9	9	32	32	4.0	0	0	4/4	2	1	1		1	1		0	48	C3	3	26
9	9	32	32	4.0	0	0	4/4	1	1	1		1	1		0	72	C5	5	25
10	10	38	38	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		4	52	E3	3	28
10	10	38	38	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	27
10	10	39	39	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	29
11	11	40	40	4.0	0	0	4/4	2	1	1		1	1		0	48	C3	3	32
11	11	40	40	2.0	0	0	4/4	1	1	1/2		1/2	1		4	76	E5	5	30
11	11	42	42	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	76	E5	5	31
12	12	44	44	2.0	0	0	4/4	2	1	1/2		1/2	1		5	47	B2	2	35
12	12	44	44	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	33
12	12	46	46	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	36
12	12	46	46	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	34
13	13	48	48	2.0	0	0	4/4	2	1	1/2		1/2	1		2	50	D3	3	39
13	13	48	48	2.0	0	0	4/4	1	1	1/2		1/2	1		5	71	B4	4	37
13	13	50	50	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		9	51	D#3	3	40
13	13	50	50	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	38
14	14	52	52	4.0	0	0	4/4	2	1	1		1	1		4	52	E3	3	42
14	14	52	52	4.0	0	0	4/4	1	1	1		1	1		1	67	G4	4	41
15	15	58	58	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		5	47	B2	2	44
15	15	58	58	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	43
16	16	60	60	2.0	0	0	4/4	2	1	1/2		1/2	1		3	45	A2	2	47
16	16	60	60	2.0	0	0	4/4	1	1	1/2		1/2	1		0	72	C5	5	45
16	16	62	62	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1	1	1	43	G2	2	48
16	16	62	62	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	46
17	17	64	64	2.0	0	0	4/4	2	1	1/2		1/2	1	-1	1	43	G2	2	51
17	17	64	64	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	49
17	17	66	66	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		6	42	F#2	2	52
17	17	66	66	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	50
18	18	68	68	4.0	0	0	4/4	2	1	1		1	1		1	43	G2	2	54
18	18	68	68	4.0	0	0	4/4	1	1	1		1	1		1	67	G4	4	53
19	19	74	74	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55	G3	3	56
19	19	74	74	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	55
20	20	76	76	0.0	0	0	4/4	1	1	0	grace4	1/4	1		-1	65	F4	4	57
20	20	76	76	2.0	0	0	4/4	2	1	1/2		1/2	1		3	57	A3	3	61
20	20	76	76	2.0	0	0	4/4	1	1	1/2		1/2	1		4	64	E4	4	58
20	20	78	78	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		-1	65	F4	4	59
20	20	78	78	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	62
20	20	78	78	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	60
21	21	80	80	2.0	0	0	4/4	2	1	1/2		1/2	1		-1	53	F3	3	65
21	21	80	80	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	63
21	21	82	82	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1	1	0	48	C3	3	66
