mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
11	11	42	42	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	30
12	12	44	44	2.0	0	0	4/4	2	1	1/2		1/2	1	-1	1	55	G3	3	35
12	12	44	44	2.0	0	0	4/4	1	1	1/2		1/2	1		7	73	C#5	5	33
12	12	46	46	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		6	54	F#3	3	36
12	12	46	46	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	74	D5	5	34
13	13	48	48	0.0	0	0	4/4	1	1	0	grace4	1/4	1		7	73	C#5	5	37
13	13	48	48	1.0	0	0	4/4	2	1	1/4		1/4	1		1	55	G3	3	39
13	13	48	48	4.0	0	0	4/4	1	1	1		1	1		5	71	B4	4	38
13	13	49	49	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	40
13	13	50	50	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		5	47	B2	2	41
13	13	51	51	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		1	43	G2	2	42
14	14	52	52	4.0	0	0	4/4	2	1	1		1	1		2	50	D3	3	44
14	14	52	52	4.0	0	0	4/4	1	1	1		1	1		3	69	A4	4	43
15	15	58	58	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	38	D2	2	46
15	15	58	58	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		6	66	F#4	4	45
16	16	60	60	2.0	0	0	4/4	2	1	1/2		1/2	1		1	43	G2	2	49
16	16	60	60	2.0	0	0	4/4	1	1	1/2		1/2	1		4	64	E4	4	47
16	16	62	62	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		6	42	F#2	2	50
16	16	62	62	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	62	D4	4	48
17	17	64	64	2.0	0	0	4/4	2	1	1/2		1/2	1		5	47	B2	2	53
17	17	64	64	2.0	0	0	4/4	1	1	1/2		1/2	1		2	62	D4	4	51
17	17	66	66	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		3	45	A2	2	54
17	17	66	66	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		7	61	C#4	4	52
17	17	67	67	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		1	43	G2	2	55
18	18	68	68	1.0	0	0	4/4	2	1	1/4		1/4	1		6	42	F#2	2	57
18	18	68	68	4.0	0	0	4/4	1	1	1		1	1		2	62	D4	4	56
18	18	69	69	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		1	43	G2	2	58
18	18	70	70	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	38	D2	2	59
