mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	2	2	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		3	57	A3	3	1
1	1	2	2	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	0
1	1	3	3	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		8	56	G#3	3	2
2	2	4	4	1.0	0	0	4/4	2	1	1/4		1/4	1		6	54	F#3	3	5
2	2	4	4	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	3
2	2	5	5	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	6
2	2	6	6	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		9	51	D#3	3	7
2	2	6	6	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	4
2	2	7	7	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		5	47	B2	2	8
3	3	8	8	1.0	0	0	4/4	2	1	1/4		1/4	1		4	52	E3	3	11
3	3	8	8	2.0	0	0	4/4	1	1	1/2		1/2	1		8	68	G#4	4	9
3	3	9	9	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	12
3	3	10	10	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		7	49	C#3	3	13
3	3	10	10	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	10
3	3	11	11	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	14
4	4	12	12	0.0	0	0	4/4	1	1	0	grace4	1/4	1		8	68	G#4	4	15
4	4	12	12	1.0	0	0	4/4	2	1	1/4		1/4	1		2	50	D3	3	18
4	4	12	12	2.0	0	0	4/4	1	1	1/2		1/2	1		6	66	F#4	4	16
4	4	13	13	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		2	38	D2	2	19
4	4	14	14	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		6	42	F#2	2	20
4	4	14	14	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		6	66	F#4	4	17
4	4	15	15	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		2	38	D2	2	21
5	5	16	16	4.0	0	0	4/4	2	1	1		1	1		3	45	A2	2	23
5	5	16	16	4.0	0	0	4/4	1	1	1		1	1		4	64	E4	4	22
6	6	22	22	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	25
6	6	22	22	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	64	E4	4	24
7	7	24	24	1.0	0	0	4/4	2	1	1/4		1/4	1		4	52	E3	3	28
7	7	24	24	2.0	0	0	4/4	1	1	1/2		1/2	1		6	66	F#4	4	26
7	7	25	25	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		6	54	F#3	3	29
7	7	51/2	51/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	30
7	7	26	26	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		2	50	D3	3	31
7	7	26	26	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		8	68	G#4	4	27
7	7	27	27	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		4	52	E3	3	32
7	7	55/2	55/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	33
8	8	28	28	1.0	0	0	4/4	2	1	1/4		1/4	1		7	49	C#3	3	37
8	8	28	28	1.0	0	0	4/4	1	1	1/4		1/4	1		3	69	A4	4	34
8	8	29	29	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	38
8	8	29	29	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1		5	71	B4	4	35
8	8	30	30	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1	1	3	57	A3	3	39
8	8	30	30	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		7	73	C#5	5	36
9	9	32	32	2.0	0	0	4/4	2	1	1/2		1/2	1	-1	3	57	A3	3	41
9	9	32	32	4.0	0	0	4/4	1	1	1		1	1		5	71	B4	4	40
9	9	34	34	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		8	56	G#3	3	42
10	10	36	36	4.0	0	0	4/4	2	1	1		1	1		3	57	A3	3	44
10	10	36	36	4.0	0	0	4/4	1	1	1		1	1		3	69	A4	4	43
11	11	42	42	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	46
11	11	42	42	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	45
12	12	44	44	4.0	0	0	4/4	2	1	1		1	1		5	47	B2	2	49
12	12	44	44	2.0	0	0	4/4	1	1	1/2		1/2	1		5	71	B4	4	47
12	12	46	46	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	48
13	13	48	48	4.0	0	0	4/4	2	1	1		1	1		4	52	E3	3	51
13	13	48	48	4.0	0	0	4/4	1	1	1		1	1		5	71	B4	4	50
14	14	54	54	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	53
14	14	54	54	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	52
15	15	56	56	4.0	0	0	4/4	2	1	1		1	1		3	45	A2	2	57
15	15	56	56	2.0	0	0	4/4	1	1	1/2		1/2	1		7	73	C#5	5	54
15	15	58	58	0.0	1/2	1/2	4/4	1	1	0	grace4	1/4	1		5	71	B4	4	55
15	15	58	58	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	56
16	16	60	60	4.0	0	0	4/4	2	1	1		1	1		4	52	E3	3	59
16	16	60	60	4.0	0	0	4/4	1	1	1		1	1		5	71	B4	4	58
17	17	66	66	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	61
17	17	66	66	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	64	E4	4	60
18	18	68	68	1.0	0	0	4/4	2	1	1/4		1/4	1		4	52	E3	3	64
18	18	68	68	2.0	0	0	4/4	1	1	1/2		1/2	1		6	66	F#4	4	62
18	18	69	69	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		6	54	F#3	3	65
18	18	139/2	139/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	66
18	18	70	70	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		2	50	D3	3	67
18	18	70	70	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		8	68	G#4	4	63
18	18	71	71	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		4	52	E3	3	68
18	18	143/2	143/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	69
19	19	72	72	1.0	0	0	4/4	2	1	1/4		1/4	1		7	49	C#3	3	72
19	19	72	72	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	70
19	19	73	73	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	73
19	19	74	74	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1	1	4	52	E3	3	74
19	19	74	74	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		8	68	G#4	4	71
20	20	76	76	2.0	0	0	4/4	2	1	1/2		1/2	1	-1	4	52	E3	3	76
20	20	76	76	4.0	0	0	4/4	1	1	1		1	1		6	66	F#4	4	75
20	20	78	78	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		9	51	D#3	3	77
21	21	80	80	4.0	0	0	4/4	2	1	1		1	1		4	52	E3	3	79
21	21	80	80	4.0	0	0	4/4	1	1	1		1	1		8	68	G#4	4	78
22	22	86	86	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	81
22	22	86	86	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	64	E4	4	80
23	23	88	88	2.0	0	0	4/4	2	1	1/2		1/2	1		6	54	F#3	3	84
23	23	88	88	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	82
23	23	90	90	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		8	56	G#3	3	85
23	23	90	90	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	83
