mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	2	2	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		6	54	F#3	3	2
1	1	2	2	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		2	62	D4	4	0
1	1	3	3	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	3
1	1	3	3	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		4	64	E4	4	1
2	2	4	4	1.0	0	0	4/4	2	1	1/4		1/4	1		2	50	D3	3	6
2	2	4	4	2.0	0	0	4/4	1	1	1/2		1/2	1		6	66	F#4	4	4
2	2	5	5	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		7	49	C#3	3	7
2	2	6	6	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		5	47	B2	2	8
2	2	6	6	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	5
2	2	7	7	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		7	49	C#3	3	9
2	2	15/2	15/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		5	47	B2	2	10
3	3	8	8	1.0	0	0	4/4	2	1	1/4		1/4	1		3	45	A2	2	13
3	3	8	8	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	11
3	3	9	9	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		1	55	G3	3	14
3	3	10	10	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		6	54	F#3	3	15
3	3	10	10	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	12
3	3	11	11	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	48	C3	3	16
4	4	12	12	1.0	0	0	4/4	2	1	1/4		1/4	1		5	47	B2	2	19
4	4	12	12	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	17
4	4	13	13	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		7	49	C#3	3	20
4	4	14	14	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		2	50	D3	3	21
4	4	14	14	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		6	66	F#4	4	18
5	5	16	16	4.0	0	0	4/4	2	1	1		1	1		3	45	A2	2	23
5	5	16	16	4.0	0	0	4/4	1	1	1		1	1		4	64	E4	4	22
6	6	22	22	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		6	54	F#3	3	25
6	6	22	22	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	24
6	6	23	23	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	26
7	7	24	24	2.0	0	0	4/4	2	1	1/2		1/2	1		2	50	D3	3	29
7	7	24	24	2.0	0	0	4/4	1	1	1/2		1/2	1		5	71	B4	4	27
7	7	26	26	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		7	49	C#3	3	30
7	7	26	26	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		7	73	C#5	5	28
8	8	28	28	2.0	0	0	4/4	2	1	1/2		1/2	1		5	47	B2	2	33
8	8	28	28	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	31
8	8	30	30	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		6	54	F#3	3	34
8	8	30	30	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		7	73	C#5	5	32
8	8	31	31	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	35
9	9	32	32	2.0	0	0	4/4	2	1	1/2		1/2	1		2	50	D3	3	37
9	9	32	32	4.0	0	0	4/4	1	1	1		1	1		5	71	B4	4	36
9	9	34	34	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	38
10	10	36	36	4.0	0	0	4/4	2	1	1		1	1		3	45	A2	2	40
10	10	36	36	4.0	0	0	4/4	1	1	1		1	1		3	69	A4	4	39
11	11	42	42	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55	G3	3	42
11	11	42	42	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	41
12	12	44	44	1.0	0	0	4/4	2	1	1/4		1/4	1		6	54	F#3	3	45
12	12	44	44	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	43
12	12	45	45	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		1	55	G3	3	46
12	12	46	46	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	57	A3	3	47
12	12	46	46	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	44
13	13	48	48	2.0	0	0	4/4	2	1	1/2		1/2	1		1	55	G3	3	50
13	13	48	48	2.0	0	0	4/4	1	1	1/2		1/2	1		5	71	B4	4	48
13	13	50	50	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	51
13	13	50	50	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	49
14	14	52	52	2.0	0	0	4/4	2	1	1/2		1/2	1		5	47	B2	2	54
