mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
26	26	100	100	2.0	0	0	4/4	1	1	1/2		1/2	1		2	62	D4	4	87
26	26	102	102	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	43	G2	2	90
26	26	102	102	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	88
27	27	104	104	0.0	0	0	4/4	1	1	0	grace4	1/4	1		-1	65	F4	4	91
27	27	104	104	1.5	0	0	4/4	2	1	3/8		1/4	3/2		0	48	C3	3	93
27	27	104	104	4.0	0	0	4/4	1	1	1		1	1	1	4	64	E4	4	92
27	27	211/2	211/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		8	44	G#2	2	94
27	27	106	106	1.5	1/2	1/2	4/4	2	1	3/8		1/4	3/2		3	45	A2	2	95
27	27	215/2	215/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		9	39	D#2	2	96
28	28	108	108	4.0	0	0	4/4	2	1	1		1	1		4	40	E2	2	98
28	28	108	108	4.0	0	0	4/4	1	1	1		1	1	-1	4	64	E4	4	97
