mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
12	12	46	46	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	37
12	12	47	47	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-1	53	F3	3	39
12	12	95/2	95/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	40
13	13	48	48	2.0	0	0	4/4	2	1	1/2		1/2	1		2	50	D3	3	43
13	13	48	48	2.0	0	0	4/4	1	1	1/2		1/2	1		5	71	B4	4	41
13	13	50	50	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		7	49	C#3	3	44
13	13	50	50	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		7	73	C#5	5	42
13	13	51	51	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	45
14	14	52	52	1.0	0	0	4/4	2	1	1/4		1/4	1		4	52	E3	3	48
14	14	52	52	2.0	0	0	4/4	1	1	1/2		1/2	1		5	71	B4	4	46
14	14	53	53	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		5	47	B2	2	49
14	14	54	54	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	40	E2	2	50
14	14	54	54	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		5	71	B4	4	47
15	15	58	58	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		10	46	A#2	2	52
15	15	58	58	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		7	73	C#5	5	51
16	16	60	60	2.0	0	0	4/4	2	1	1/2		1/2	1		5	47	B2	2	55
16	16	60	60	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	53
16	16	62	62	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		7	49	C#3	3	56
16	16	62	62	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		7	73	C#5	5	54
16	16	63	63	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	57
17	17	64	64	2.0	0	0	4/4	2	1	1/2		1/2	1		4	52	E3	3	60
17	17	64	64	2.0	0	0	4/4	1	1	1/2		1/2	1		5	71	B4	4	58
17	17	66	66	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		7	49	C#3	3	61
17	17	66	66	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		7	73	C#5	5	59
17	17	67	67	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	62
18	18	68	68	1.5	0	0	4/4	2	1	3/8		1/4	3/2		2	50	D3	3	64
18	18	68	68	4.0	0	0	4/4	1	1	1		1	1		5	71	B4	4	63
18	18	139/2	139/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		9	51	D#3	3	65
18	18	70	70	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		4	52	E3	3	66
18	18	71	71	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		4	40	E2	2	67
19	19	72	72	4.0	0	0	4/4	2	1	1		1	1		3	45	A2	2	69
19	19	72	72	4.0	0	0	4/4	1	1	1		1	1		3	69	A4	4	68
