mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
11	11	30	30	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	47					
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	48					
11	11	30	30	0.0	0	0	FiguredBass	3/4	2	1	0				1/2	6			
11	11	30	30	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	49					
11	11	32	32	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	6			
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	50					
12	12	33	33	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	51					
12	12	35	35	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	52					
12	12	33	33	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	53					
12	12	35	35	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	54					
13	13	36	36	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	55					
13	13	37	37	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	56					
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	57					
13	13	36	36	0.0	0	0	FiguredBass	3/4	2	1	0				1/4	6			
13	13	36	36	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	58					
13	13	37	37	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	5			
13	13	37	37	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	59					
13	13	38	38	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	4	2		
13	13	38	38	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	60					
14	14	39	39	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	61					
14	14	41	41	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	62					
14	14	39	39	0.0	0	0	FiguredBass	3/4	2	1	0				1/2	6			
14	14	39	39	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	63					
14	14	41	41	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	64					
15	15	42	42	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	65					
15	15	44	44	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	66					
15	15	42	42	0.0	0	0	FiguredBass	3/4	2	1	0				1/2	6	4		
15	15	42	42	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	67					
15	15	44	44	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	7	5		
15	15	44	44	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	68					
16	16	45	45	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	69					
16	16	45	45	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	70					
