mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	83					
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	8			
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	84					
23	23	88	88	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	7			
23	23	88	88	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	85					
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	7			
23	23	90	90	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	86					
24	24	92	92	0.0	0	0	FiguredBass	4/4	1	1	0					1/4	6			
24	24	92	92	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	87					
24	24	93	93	0.0	1/4	1/4	FiguredBass	4/4	1	1	0					1/4	5			
24	24	93	93	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	88					
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	5			
24	24	94	94	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	89					
24	24	96	96	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	8			
24	24	92	92	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	7			
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	90					
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	7			
24	24	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	91					
25	25	96	96	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	3			
25	25	96	96	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	92					10
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	2			
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	93					
25	25	100	100	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	2			
25	25	102	102	0.0	3/2	3/2	FiguredBass	4/4	1	1	0					1/2	8			
25	25	96	96	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	7			
25	25	96	96	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	94					
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	7			
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	95					
26	26	100	100	0.0	0	0	FiguredBass	4/4	1	1	0					1	8	3		
26	26	100	100	4.0	0	0	Chord	4/4	1	1	1		1	1	96					
26	26	100	100	4.0	0	0	Chord	4/4	2	1	1		1	1	97					
