mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
22	22	88	88	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	7			
22	22	84	84	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	75					
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	76					
23	23	88	88	0.0	0	0	FiguredBass	4/4	1	1	0					1	4	8__		
23	23	88	88	4.0	0	0	Chord	4/4	1	1	1		1	1	77					
23	23	88	88	0.0	0	0	FiguredBass	4/4	2	1	0					1	#__			
23	23	88	88	4.0	0	0	Chord	4/4	2	1	1		1	1	78					
23	23	92	92	0.0	1	1	FiguredBass	4/4	2	1	0					1	#__			
23	23	96	96	0.0	2	2	FiguredBass	4/4	2	1	0					1	_	_		
23	23	100	100	0.0	3	3	FiguredBass	4/4	2	1	0					1	7			
24	24	92	92	0.0	0	0	FiguredBass	4/4	1	1	0					1	8	3		
24	24	92	92	4.0	0	0	Chord	4/4	1	1	1		1	1	79					
24	24	92	92	4.0	0	0	Chord	4/4	2	1	1		1	1	80					
